lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,layer,path,LSOA code,LSOA name,Community buildings,Leisure and recreational buildings,Community service Total,Defence Total,Industry,Offices,Retail,Storage and warehousing,Industry and commerce Total,Landfill and waste disposal,Minerals and mining,Minerals and landfill Total,Institutional and communal accommo-dations,Residential,Residential Total,Highways and road transport,Transport (other),Utilities,Transport and utilities Total,Unidentified building,Unidentified general manmade surface,Unidentified structure,Unknown,Unknown developed use Total,Developed use Total,Agricultural buildings,Agricultural land,Agriculture Total,Forestry and woodland,Natural land,Rough grassland,Water,"Forest, open land and water Total",Outdoor recreation Total,Residential gardens Total,Undeveloped land Total,Non-developed Total,Vacant Total
E01002243,Havering 013A,E02000476,Havering 013,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002243,Havering 013A,1.192257171,0.474188747,1.666445917,,0.028949963,0.507307471,2.725746631,0.781974834,6.910025207,,,,0.574254964,15.87234084,16.44659581,20.38365685,0.003863066,0.024449766,20.41196968,0.556903725,15.45809622,,,16.01499994,61.45003655,,,,,,,0.673940872,0.673940872,0.267257616,30.51635235,5.366782424,36.82433326,1.725630191
E01002256,Havering 018B,E02000481,Havering 018,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002256,Havering 018B,,,,,,,,,,,,,,15.46846697,15.46846697,14.25477607,0.321848771,0.036500819,14.61312566,0.116112027,1.390925315,,,1.507037342,31.58862996,,0.035945631,0.035945631,12.26111893,,0.625890243,1.66998e-05,12.88702588,0.001171563,54.93465927,0.552567691,68.41137004,
E01002278,Havering 001B,E02000464,Havering 001,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002278,Havering 001B,11.57519149,,11.57519149,,,,,0.147144849,0.147144849,,,,0.024819867,13.92719532,13.95201519,22.95357828,0.006247953,0.02477469,22.98460092,0.022329335,3.24984541,0.004204043,,3.276378788,51.93533123,,,,1.202732603,,,0.141544832,1.344277435,2.482207473,41.68023645,2.557947412,48.06466877,
E01002315,Havering 006D,E02000469,Havering 006,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002315,Havering 006D,20.2933069,,20.2933069,,,,0.185609474,,0.185609474,,,,,14.05387977,14.05387977,16.45006844,0.004863348,0.080155761,16.53508755,0.440910649,5.247510081,,,5.68842073,56.75630443,,,,,,,,,0.476902576,41.70312801,1.063664987,43.24369557,
E01002317,Havering 014C,E02000477,Havering 014,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002317,Havering 014C,0.04227964,,0.04227964,,,,,,,,,,0.062729666,13.45126774,13.5139974,11.25367962,0.902229084,0.087278496,12.2431872,0.160326763,1.229311064,,,1.389637826,27.18910207,,,,1.63496014,,,,1.63496014,18.04156104,53.05157449,0.082802253,72.81089793,
E01002327,Havering 009A,E02000472,Havering 009,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002327,Havering 009A,0.109221561,,0.109221561,,,,0.090038419,,0.090038419,,,,0.07916772,14.15871471,14.23788243,12.84048996,0.002276902,0.014043092,12.85680996,0.168246559,2.001660875,,,2.169907434,29.4638598,,,,,,0.228593026,,0.228593026,15.90306749,53.70446958,0.535140989,70.37127109,0.164869108
E01002367,Havering 020E,E02000483,Havering 020,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002367,Havering 020E,0.317319392,,0.317319392,,0.00018076,0.332243735,0.991889431,0.024292677,1.366501811,,,,0.150632776,11.92406586,12.07469864,12.89002625,1.254516665,0.159717952,14.30426087,0.709829432,5.910781421,,,6.620610853,34.68339156,,6.489566782,6.489566782,4.698818022,,,0.233112846,4.931930868,9.67063014,42.09490111,2.129579544,65.31660844,
E01002245,Havering 011B,E02000474,Havering 011,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002245,Havering 011B,2.195966074,,2.195966074,,0.002184264,0.023817148,4.876793945,0.011408447,5.13044592,,,,0.945484599,13.90203716,14.84752176,20.40719636,,0.036480716,20.44367707,0.386010371,10.45321449,,,10.83922486,53.45683569,,,,0.208619626,,,0.318430512,0.527050138,,43.26280323,2.753310949,46.54316431,
E01002286,Havering 025C,E02000488,Havering 025,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002286,Havering 025C,4.695876052,,4.695876052,,,,,,,,,,,19.03276086,19.03276086,16.06820565,0.555956068,0.006432095,16.63059381,0.066490708,0.252038101,,,0.318528809,40.67775953,,,,1.396039197,,,,1.396039197,,57.79889689,0.127304384,59.32224047,
E01002309,Havering 006A,E02000469,Havering 006,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002309,Havering 006A,0.002326842,,0.002326842,,,,0.037142012,,0.037142012,,,,,14.89957193,14.89957193,13.85601788,0.004584612,0.022128371,13.88273087,0.346115236,4.00267742,,,4.348792656,33.1705643,,14.2688314,14.2688314,,,,,,1.699001272,49.10821684,1.75338618,66.8294357,
E01002320,Havering 021A,E02000484,Havering 021,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002320,Havering 021A,4.420638815,,4.420638815,,0.000676172,,,0.002533147,0.070150313,,,,,18.68118446,18.68118446,15.57667587,0.002824326,0.039823482,15.61932368,0.178846386,3.316479676,,,3.495326062,42.28662332,,,,,,,,,,57.31699667,0.396380006,57.71337668,
E01002323,Havering 021D,E02000484,Havering 021,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002323,Havering 021D,2.497473602,,2.497473602,,,,,0.690673886,0.690673886,,,,0.018877344,14.89979495,14.91867229,11.82954919,,0.00623348,11.83578267,0.470464144,2.193089973,,,2.663554118,32.60615657,,0.027804267,0.027804267,,,,0.645413416,0.645413416,17.33864377,48.48399725,0.89798473,67.39384343,
E01002343,Havering 029A,E02000492,Havering 029,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002343,Havering 029A,7.83000277,,7.83000277,,0.000176857,,0.097271366,,0.114957029,,,,0.111233398,11.60798226,11.71921566,11.56217087,0.002589728,0.044466349,11.60922695,0.194825561,1.696964664,,,1.891790225,33.16519263,,13.361493,13.361493,3.206340754,5.272415026,4.34411e-07,2.512611727,10.99136794,,41.85670236,0.460532405,66.67009571,0.164711659
E01002363,Havering 020D,E02000483,Havering 020,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002363,Havering 020D,0.103116023,,0.103116023,,0.000971348,0.026602044,0.688975373,0.010655372,0.823367636,,,,0.157207191,13.47936448,13.63657167,15.02860174,,0.042541161,15.0711429,0.26706831,6.033608436,,,6.300676746,35.93487497,,1.534419964,1.534419964,1.354006581,,,0.018898361,1.372904941,7.735881699,47.66711955,2.193703686,60.50402984,3.561095182
E01002372,Havering 027C,E02000490,Havering 027,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002372,Havering 027C,5.805389721,,5.805389721,,,,0.150313121,,0.150313121,,,,,16.90555791,16.90555791,17.98677681,0.006358304,0.136676724,18.12981183,0.238435242,2.569030448,,,2.807465691,43.79853828,,,,,,0.130467417,,0.130467417,0.003926259,55.10992396,0.957144086,56.20146172,
E01032741,Havering 013E,E02000476,Havering 013,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01032741,Havering 013E,2.629496875,,2.629496875,,0.001493771,2.420876696,24.50178903,0.192854962,27.26489783,,,,,7.526262381,7.526262381,23.59355741,3.351693431,0.257763301,27.20301414,4.296587198,12.75925783,,,17.05584502,81.67951625,,,,,,,0.115600733,0.115600733,1.170319638,13.45810925,2.626939923,17.37096955,0.949514199
E01002290,Havering 025E,E02000488,Havering 025,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002290,Havering 025E,4.566510472,,4.566510472,,,0.021434212,,,0.021434212,,,,,17.48166751,17.48166751,15.03071073,2.55984217,0.019333509,17.60988641,0.133721549,1.728544078,,,1.862265627,41.54176423,,,,0.94218762,,,,0.94218762,,56.59600671,0.920041444,58.45823577,
E01002307,Havering 003E,E02000466,Havering 003,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002307,Havering 003E,6.86956466,,6.86956466,,,,0.184636369,,0.184636369,,,,,15.07512725,15.07512725,18.82824544,0.008111976,0.04010193,18.87645935,0.240681091,1.840449891,,,2.081130983,43.08691861,,0.047040127,0.047040127,0.445760549,,,,0.445760549,1.838002429,52.76481043,1.715813241,56.81142677,0.10165462
E01002310,Havering 006B,E02000469,Havering 006,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002310,Havering 006B,3.112416898,,3.112416898,,,,2.942169123,3.926243132,6.868412255,,,,1.347792436,11.85615874,13.20395117,19.6981133,,0.241177929,19.93929123,1.065260713,16.1030858,,,17.16834651,60.29241807,,,,,,,,,0.03693144,29.43438473,10.23626576,39.70758193,
E01002314,Havering 004E,E02000467,Havering 004,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002314,Havering 004E,0.335911103,,0.335911103,,,,,,,,,,,17.0276115,17.0276115,24.42279161,0.009195657,0.068196785,24.50018405,0.25766498,7.728779177,,,7.986444156,49.85015081,,,,,,,,,8.281453016,39.12076906,2.747627117,50.14984919,
E01002331,Havering 005E,E02000468,Havering 005,E09000016,Havering,Greater London LSOAs by separate boroughs/Havering.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Havering.shp|layername=Havering,E01002331,Havering 005E,,,,,,,0.161513104,0.022954025,0.18446713,,,,,13.14369823,13.14369823,14,0.001353073,0.016150266,13.98151626,0.413191038,2.822318501,,,3.23550954,30.54519116,,13.14967472,13.14967472,,,0.577790861,0.238726115,0.816516976,5.081202542,49.13973405,1.267680559,69.45480884,
